cycle,real_drel,ow_drel,phi
106,53.34531440000001,53.3453144,11.97679938000001
107,53.4668241,53.4668242,12.046100840000001
108,53.591815999999994,53.5918159,12.122531079999995
109,53.72047029999999,53.7204702,12.206107059999987
110,53.85295289999999,53.8529529,12.296824439999995
111,53.989414599999975,53.9894146,12.394659719999979
112,54.129990899999996,54.1299909,12.49957312
113,54.274801999999966,54.274802,12.61150969999997
114,54.42395300000004,54.423953,12.730402220000045
115,54.57753439999999,54.5775343,12.856173039999995
116,54.73562190000001,54.7356218,12.988734340000015
117,54.898277399999984,54.8982774,13.127990379999986
118,55.06554940000001,55.0655494,13.273838880000007
119,55.23747300000002,55.237473,13.426171020000027
120,55.41407120000002,55.4140712,13.584873020000025
121,55.595354799999996,55.5953548,13.749826460000001
122,55.781323499999985,55.7813234,13.920909239999986
123,55.97196589999999,55.9719659,14.097995439999991
124,56.167260999999996,56.167261,14.28095682
125,56.36717759999999,56.3671776,14.469662079999992
126,56.57167569999996,56.5716756,14.66397811999996
127,56.780706599999974,56.7807065,14.86376929999998
128,56.994213599999966,56.9942136,15.06889869999997
129,57.21213240000003,57.2121324,15.279227400000032
130,57.43439179999996,57.4343918,15.49461559999996
131,57.660913600000015,57.6609136,15.714921400000016
132,57.89161359999997,57.8916136,15.940002359999973
133,58.12640170000003,58.1264016,16.16971448000003
134,58.36518210000003,58.3651821,16.403912680000026
135,58.607854299999985,58.6078543,16.642451239999986
136,58.85431270000004,58.8543127,16.88518298000004
137,59.10444749999999,59.1044475,17.131960439999993
138,59.35814439999996,59.3581444,17.382634459999963
139,59.61528559999999,59.6152855,17.637055739999994
140,59.875749299999995,59.8757493,17.895073779999997
141,60.139410699999985,60.1394107,18.156537179999987
142,60.406141700000035,60.4061416,18.42129418000004
143,60.67581110000003,60.675811,18.68919188000003
144,60.94828530000001,60.9482853,18.960076940000008
145,61.22342809999998,61.223428,19.233795239999978
146,61.50110080000002,61.5011008,19.51019170000002
147,61.78116269999998,61.7811627,19.789111199999986
148,62.0634713,62.0634713,20.070397660000005
149,62.347881700000016,62.3478817,20.35389428000002
150,62.63424799999996,62.634248,20.639444099999963
151,62.92242220000003,62.9224222,20.926889460000034
152,63.21225509999999,63.2122551,21.2160722
153,63.50359629999997,63.5035963,21.506833799999967
154,63.79629410000001,63.7962941,21.79901542000001
155,64.0901958,64.0901958,22.092457780000004
156,64.38514779999997,64.3851478,22.387001399999974
157,64.68099559999996,64.6809956,22.682486459999964
158,64.97758399999998,64.977584,22.97875313999998
159,65.27475709999999,65.2747571,23.27564119999999
160,65.5723587,65.5723587,23.572990519999998
161,65.8702318,65.8702318,23.8706406
162,66.1682194,66.1682194,24.168431500000004
163,66.46616399999999,66.466164,24.46620263999999
164,66.76390800000001,66.763908,24.763794320000017
165,67.06129380000004,67.0612938,25.061046420000046
166,67.35816370000003,67.3581637,25.357799280000037
167,67.65435999999994,67.65436,25.653893379999943
168,67.94972530000001,67.9497252,25.949169780000013
169,68.24410210000008,68.2441021,26.243469440000077
170,68.53733380000006,68.5373337,26.53663464000006
171,68.8292634,68.8292634,26.82850698
172,69.11973510000007,69.1197351,27.118929820000076
173,69.40859299999994,69.408593,27.407746139999944
174,69.6956821,69.6956821,27.694800380000004
175,69.98084810000006,69.9808481,27.979937260000064
176,70.26393710000002,70.2639371,28.263002460000024
177,70.54479630000003,70.5447964,28.543842340000033
178,70.82327370000002,70.8232737,28.822304480000014
179,71.09921810000003,71.0992181,29.098237260000033
180,71.37247919999993,71.3724793,29.371489959999934
181,71.6429081,71.6429081,29.641913260000003
182,71.91035669999997,71.9103567,29.90935877999997
183,72.17467809999994,72.1746781,30.17367919999994
184,72.43572669999998,72.4357267,30.43472877999998
185,72.6933583,72.6933583,30.692363040000004
186,72.94742989999997,72.9474298,30.946438839999978
187,73.19779979999998,73.1977997,31.19681419999999
188,73.44432789999996,73.4443279,31.443349019999964
189,73.6868758999999,73.6868759,31.685904579999907
190,73.9253066,73.9253066,31.924343820000004
191,74.15948470000001,74.1594847,32.15853102000001
192,74.38927660000002,74.3892766,32.38833286000002
193,74.61455030000002,74.6145503,32.61361692000002
194,74.8351758,74.8351758,32.834253340000004
195,75.05102490000002,75.0510249,33.05011378000002
196,75.2619711000001,75.2619711,33.26107160000009
197,75.46789009999998,75.46789,33.46700249999998
198,75.66865939999991,75.6686594,33.66778397999991
199,75.8641589,75.8641589,33.86329580000001
200,76.05427029999998,76.0542703,34.053419799999986
201,76.23887749999994,76.2388775,34.23803959999995
202,76.41786669999999,76.4178667,34.417041399999995
203,76.5911261,76.5911262,34.59031354
204,76.75854660000005,76.7585467,34.75774678000005
205,76.92002130000003,76.9200212,34.91923436000003
206,77.07544519999999,77.0754452,35.074670999999995
207,77.22471640000003,77.2247163,35.223954940000034
208,77.36773500000004,77.367735,35.36698628000004
209,77.50440389999994,77.5044039,35.50366777999995
210,77.6346284,77.6346283,35.63390488
211,77.75831619999997,77.7583162,35.757605139999974
212,77.87537800000007,77.875378,35.87467940000007
213,77.98572689999992,77.9857269,35.98504061999992
214,78.08927870000002,78.0892787,36.088604600000025
215,78.18595189999996,78.1859519,36.185289979999965
216,78.27566790000003,78.2756679,36.27501802000003
217,78.35835080000004,78.3583508,36.35771268000004
218,78.43392729999994,78.4339273,36.43330093999994
219,78.50232740000001,78.5023274,36.50171266000002
220,78.56348349999996,78.5634835,36.56288023999996
221,78.61733119999997,78.6173313,36.61673927999997
222,78.66380909999998,78.663809,36.66322837999998
223,78.70285819999992,78.7028582,36.70228853999993
224,78.73442309999996,78.7344231,36.73386435999996
225,78.75845119999997,78.7584511,36.75790323999997
226,78.77489260000004,78.7748926,36.774355280000044
227,78.78370089999999,78.7837009,36.78317407999999
228,78.7848325,78.7848325,36.78431603999999
229,78.7782469,78.7782469,36.77774052
230,78.76390680000009,78.7639068,36.76341050000009
231,78.74177770000006,78.7417777,36.741291200000056
232,78.71182859999999,78.7118286,36.71135189999999
233,78.67403150000007,78.6740315,36.673564320000075
234,78.62836129999994,78.6283612,36.627903499999945
235,78.5747963,78.5747963,36.57434774000001
236,78.51331789999995,78.5133179,36.51287829999995
237,78.44391069999995,78.4439107,36.44348005999995
238,78.36656240000002,78.3665625,36.366140440000024
239,78.28126399999996,78.281264,36.28085071999997
240,78.18800950000002,78.1880095,36.18760462000002
241,78.08679629999995,78.0867962,36.08639967999995
242,77.97762450000005,77.9776246,35.97723586000005
243,77.86049809999997,77.8604982,35.860117439999975
244,77.7354239,77.7354239,35.735051080000005
245,77.60241180000003,77.6024118,35.60204654000003
246,77.46147489999998,77.4614749,35.461117059999985
247,77.31262960000004,77.3126297,35.31227904000004
248,77.15589560000001,77.1558956,35.15555218000001
249,76.99129540000001,76.9912953,34.99095884000002
250,76.81885469999997,76.8188547,34.81852499999998
251,76.63860269999998,76.6386027,34.63827957999998
252,76.45057120000001,76.4505713,34.45025466000002
253,76.25479560000008,76.2547957,34.25448536000008
254,76.05131419999998,76.0513142,34.05100997999998
255,75.84016829999996,75.8401683,33.83987009999996
256,75.62140220000003,75.6214022,33.621109880000034
257,75.39506349999999,75.3950635,33.394776779999994
258,75.16120280000007,75.1612028,33.16092168000007
259,74.91987340000003,74.9198735,32.91959760000003
260,74.67113200000006,74.671132,32.67086138000006
261,74.41503810000006,74.415038,32.414772520000064
262,74.15165379999996,74.1516538,32.151393119999966
263,73.88104469999996,73.8810448,31.880788639999963
264,73.60327900000004,73.603279,31.603027560000044
265,73.3184278,73.3184278,31.3181807
266,73.02656480000007,73.0265648,31.026322040000075
267,72.7277669,72.7277669,30.72752820000001
268,72.42211359999999,72.4221136,30.421878819999996
269,72.10968720000005,72.1096871,30.109456200000054
270,71.79057239999997,71.7905723,29.790345039999977
271,71.46485699999994,71.4648569,29.46463313999994
272,71.13263109999991,71.1326311,29.132410599999915
273,70.79398789999993,70.7939878,28.79377061999994
274,70.44902250000007,70.4490224,28.448808300000067
275,70.09783300000004,70.0978329,28.09762160000004
276,69.7405197999999,69.7405198,27.7403111999999
277,69.37718590000009,69.3771858,27.376979960000092
278,69.00793639999995,69.0079364,27.007732839999953
279,68.63287920000005,68.6328792,26.63267802000005
280,68.25212429999999,68.2521242,26.251925359999994
281,67.86578370000007,67.8657838,25.865586720000067
282,67.47397219999993,67.4739723,25.473777179999935
283,67.07680650000009,67.0768065,25.07661330000009
284,66.67440520000002,66.6744052,24.674213540000025
285,66.26688950000005,66.2668895,24.26669938000005
286,65.85438220000003,65.8543822,23.854193480000035
287,65.43700820000004,65.4370083,23.436820740000037
288,65.01489479999998,65.0148948,23.01470845999998
289,64.58817040000008,64.5881705,22.587985040000085
290,64.15698499999996,64.1569849,22.15754275999997
291,63.72158680000007,63.7215868,21.72552570000007
292,63.28238399999998,63.282384,21.29476307999998
293,62.83996100000002,62.8399611,20.868248700000017
294,62.39506620000009,62.3950662,20.448834740000088
295,61.94858399999998,61.9485839,20.039063199999987
296,61.50150120000001,61.5015012,19.641083720000005
297,61.054872000000046,61.054872,19.25662628000005
298,60.60978339999997,60.6097835,18.88700677999997
299,60.16732650000006,60.1673265,18.53315252000006
300,59.72856920000004,75.0,18.195639020000044
301,59.29445390000001,75.0,17.87142946000001
302,58.865464299999985,75.0,17.55274613999999
303,58.44148940000002,75.0,17.231865560000024
304,58.021982800000046,75.0,16.903507920000045
305,57.606139600000006,75.0,16.56423912000001
306,57.19302499999992,75.0,16.212005059999925
307,56.78166470000008,75.0,15.845769700000083
308,56.371107800000004,75.0,15.465235660000005
309,55.96046890000002,75.0,15.070631100000028
310,55.54895269999997,75.0,14.662545039999976
311,55.1358692,75.0,14.24180536
312,54.72063909999997,75.0,13.809385219999974
313,54.302793199999996,75.0,13.366335399999997
314,53.88196909999999,75.0,12.913734379999994
315,53.45790379999994,75.0,12.452653359999942
316,53.03042550000009,75.0,11.984131400000095
317,52.59944470000005,75.0,11.509159800000056
318,52.16494450000005,75.0,11.028671700000054
319,51.72697149999999,75.0,10.543537179999994
320,51.285626699999966,75.0,10.054561019999973
321,50.841057399999954,75.0,9.562483139999962
322,50.39344970000002,75.0,9.067981180000018
323,49.943021000000044,75.0,8.571673080000046
324,49.490014599999995,75.0,8.074121339999998
325,49.03469340000004,75.0,7.5758372200000395
326,48.577335500000004,75.0,7.077284880000008
327,48.118230100000005,75.0,6.57888624000001
328,47.65767370000003,75.0,6.081024880000037
329,47.195966999999996,75.0,5.584050219999995
330,46.73341259999995,46.7334127,5.088281519999953
331,46.27031320000003,46.2703133,4.594035480000031
332,45.806972299999984,45.8069723,4.101641079999986
333,45.34369419999996,45.3436942,3.611420819999964
334,44.88082510000004,44.8808251,3.1253617000000418
335,44.41897519999998,44.4189753,2.650244559999976
336,43.95935099999997,43.959351,2.197243199999974
337,43.50401380000005,43.5040137,1.783282580000055
338,43.056291699999974,43.0562917,1.4315415399999765
339,42.620553799999925,42.6205538,1.150540179999929
340,42.20075229999998,42.2007523,0.9335762799999756
341,41.80014820000008,41.8001481,0.7751885600000818
342,41.42143620000002,41.4214361,0.6709311600000163
343,41.06684730000006,41.0668473,0.6171889600000711
344,40.73823259999995,40.7382326,0.6110274399999511
345,40.43713160000004,40.4371315,0.650068060000045
346,40.164828599999964,40.1648286,0.7323877199999629
347,39.922398499999986,39.9223986,0.8564354799999876
348,39.71074490000001,39.7107449,1.0209649600000148
349,39.530629899999894,39.5306298,1.2249785999999006
350,39.38270019999993,39.3827001,1.467682079999932
351,39.26750729999992,39.2675073,1.7484476799999271
352,39.18552460000012,39.1855246,2.066782940000124
353,39.137160900000026,39.1371609,2.4223062200000314
354,39.12277190000009,39.1227719,2.8147260000000927
355,39.14266940000016,39.1426694,3.243824320000165
356,39.19712889999994,39.1971288,3.7094428199999427
357,39.28639529999998,39.2863954,4.211471499999988
358,39.4106890999999,39.4106891,4.749839939999902
359,39.570209000000204,39.570209,5.3245089800002035
360,39.765136499999926,39.7651365,5.935465239999928
361,39.99563820000003,39.9956381,6.582715860000029
362,40.26186770000004,40.2618677,7.266283680000043
363,40.56396810000001,40.5639681,7.986205120000015
364,40.90207299999997,40.902073,8.742526279999979
365,41.27630799999997,41.276308,9.535300799999973
366,41.68618259999994,41.6861825,10.34011035999994
367,42.12876110000002,42.1287611,11.119891180000021
368,42.599397099999806,42.5993971,11.854899119999807
369,43.092799499999956,43.0927995,12.536076099999956
370,43.60365539999998,43.6036553,13.160775659999985
371,44.12698139999998,44.1269813,13.730416739999978
372,44.65834599999994,44.658346,14.24959895999994
373,45.194007100000135,45.194007,14.724513640000136
374,45.73089540000001,45.7308954,15.160897340000009
375,46.26650950000021,46.2665096,15.563458380000217
376,46.79881219999993,46.7988122,15.93606167999993
377,47.32614519999993,47.3261452,16.28188075999993
378,47.847160599999825,47.8471606,16.603523559999825
379,48.36076349999985,48.3607635,16.90313323999985
380,48.86606589999997,48.866066,17.18247325999997
381,49.362348699999984,49.3623487,17.442994939999988
382,49.849030100000164,49.8490301,17.685893080000163
383,50.32564040000011,50.3256404,17.912152860000113
384,50.79180120000001,50.7918011,18.122586720000008
385,51.24720789999992,51.247208,18.31786501999992
386,51.69161650000001,51.6916165,18.49854176000001
387,52.124831000000086,52.124831,18.665074460000092
388,52.54669510000008,52.5466951,18.81784176000008
389,52.95708360000003,52.9570836,18.957156380000036
390,53.35589690000006,53.3558969,19.083277120000062
391,53.743055199999844,53.7430552,19.196417759999846
392,54.11849480000001,54.1184948,19.29675498000001
393,54.48216419999994,54.4821642,19.38443383999995
394,54.834021699999994,54.8340216,19.459573779999992
395,55.17403249999984,55.1740325,19.522271879999842
396,55.50216760000012,55.5021676,19.57260694000012
397,55.818401499999936,55.8184015,19.61064179999994
398,56.12271450000003,56.1227145,19.63655570000003
399,56.415111000000024,56.415111,19.650965680000027
400,56.69565340000008,56.6956534,19.654997860000087
401,56.96448569999984,56.9644858,19.65008745999984
402,57.22184479999987,57.2218448,19.637833859999873
403,57.46806040000001,57.4680604,19.61989354000002
404,57.70355040000004,57.7035504,19.59790646000004
405,57.92881179999995,57.9288119,19.57344551999995
406,58.14440979999995,58.1444098,19.54798451999995
407,58.350964400000066,58.3509644,19.52287664000007
408,58.54913909999982,58.5491391,19.49934677999982
409,58.73962849999998,58.7396285,19.47848727999998
410,58.92314680000004,58.9231468,19.461260140000043
411,59.10041810000007,59.1004181,19.448503000000073
412,59.27216720000001,59.2721672,19.440935760000016
413,59.43911170000001,59.4391117,19.43916990000001
414,59.60195550000003,59.6019555,19.443717660000033
415,59.76138320000018,59.7613832,19.455001280000182
416,59.91805550000004,59.9180555,19.473362680000037
417,60.07260580000002,60.0726058,19.499072660000017
418,60.22563719999994,60.2256372,19.53233825999994
419,60.37772090000021,60.3777209,19.573311520000217
420,60.52939470000001,60.5293946,19.622096240000012
421,60.681161900000006,60.6811618,19.678754440000006
422,60.83349159999989,60.8334915,19.743311699999893
423,60.986818300000095,60.9868183,19.8157632000001
424,61.141542999999956,61.1415429,19.89607775999996
425,61.29803270000002,61.2980327,19.98420126000002
426,61.456622700000025,61.4566227,20.080061460000024
427,61.6176167000001,61.6176167,20.183569920000103
428,61.781288399999994,61.7812884,20.294625139999994
429,61.94788259999996,61.9478826,20.41311435999996
430,62.11761679999995,62.1176168,20.538916559999954
431,62.290682299999844,62.2906822,20.671902579999845
432,62.46724540000014,62.4672454,20.81193758000014
433,62.64744949999999,62.6474495,20.95888188
434,62.83141580000006,62.8314158,21.11259222000006
435,63.019244899999876,63.0192448,21.272922099999874
436,63.21101759999988,63.2110176,21.439722439999883
437,63.40679720000003,63.4067972,21.612842760000028
438,63.606629399999974,63.6066294,21.79213079999998
439,63.810544400000026,63.8105445,21.977433360000028
440,64.0185577000002,64.0185577,22.1685969600002
441,64.23067059999994,64.2306707,22.365466799999943
442,64.44687210000006,64.4468721,22.56788810000007
443,64.66713909999999,64.667139,22.775706019999987
444,64.89143719999993,64.8914372,22.98876463999993
445,65.11972229999992,65.1197222,23.206908979999923
446,65.35194020000017,65.3519403,23.42998320000018
447,65.58802859999992,65.5880286,23.657831759999915
448,65.82791640000005,65.8279164,23.89029886000005
449,66.07152540000016,66.0715254,24.127228740000156
450,66.31877009999994,66.3187701,24.36846519999994
